Join_Count,TARGET_FID,JOIN_FID,ID,Latitude,Longitude,Plant,Native_Status,Photo,Observer,Date,Source,County,Location_Description,Location_Quality,Citation,AREA,PERIMETER,NAME,CODE,ACRES,Distanc_Feat1_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31_32_33_34_35,Reclass_hfp_12_13_14_15_16_17_18_19_20_21_22_23_24,EucDist_road1_12_13_14,native
1,534,26,wb2615-12,37.881006999999997,-119.357812999999993,Lepidium virginicum,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,0.0000000,1
1,535,26,wb2618-101,37.881115999999999,-119.357786000000004,Monolepis nuttalliana,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,100.0000000,1
1,536,26,wb2618-102,37.880991999999999,-119.357963999999996,Lepidium virginicum,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,0.0000000,1
1,537,26,wb2618-90,37.880892000000003,-119.358624000000006,Monolepis nuttalliana,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,538,26,wb2618-91,37.880811000000001,-119.358706999999995,Lepidium virginicum,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,539,26,wb2618-92,37.881455000000003,-119.358541000000002,Monolepis nuttalliana,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,540,26,wb2618-94,37.881354000000002,-119.358272999999997,Monolepis nuttalliana,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,0.0000000,1
1,541,26,wb2624-176,37.880620000000000,-119.357963999999996,Lepidium virginicum,1,,Brandon Blackburn,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,542,26,wb2619-201,37.876347000000003,-119.354574999999997,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,24,0.0000000,1
1,543,26,wb2619-202,37.876291999999999,-119.354668000000004,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,24,0.0000000,1
1,544,26,wb2619-205,37.876396999999997,-119.354782999999998,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,24,0.0000000,1
1,545,26,wb2619-206,37.876342000000001,-119.354715999999996,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,24,0.0000000,1
1,546,26,wb2619-215,37.876122000000002,-119.355031999999994,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,223.6067963,24,0.0000000,1
1,547,26,wb2619-218,37.876615000000001,-119.354197999999997,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,0.0000000,1
1,548,26,wb2620-2,37.876880000000000,-119.353604000000004,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,23,0.0000000,1
1,549,26,wb2620-4,37.876840999999999,-119.353762000000003,Lepidium virginicum,1,,Hector Piceno-Zamora,8/16/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,23,0.0000000,1
1,550,1,wb2624-232,37.880105000000000,-119.357314000000002,Lepidium virginicum,1,,Chloe Landes-Michelli,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",1564806251.825000047683716,366818.427000000025146,Wilderness,1,386672.049999999988358,0.0000000,24,0.0000000,1
1,551,26,wb2614-10,37.881149999999998,-119.359452000000005,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,552,26,wb2615-10,37.881149999999998,-119.359452000000005,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,553,26,wb2618-81,37.880999000000003,-119.358918000000003,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,554,26,wb2618-82,37.881180000000001,-119.359575000000007,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,555,26,wb2624-174,37.881042999999998,-119.359775999999997,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,0.0000000,1
1,556,26,wb2624-175,37.880935999999998,-119.358884000000003,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,557,26,wb2614-11,37.880493000000001,-119.358001999999999,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,558,26,wb2615-11,37.880493000000001,-119.358001999999999,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,559,26,wb2624-172,37.880471000000000,-119.358120999999997,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,560,26,wb2624-173,37.880485999999998,-119.358565999999996,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,561,26,wb2618-64,37.877445000000002,-119.353765999999993,Lepidium virginicum,1,,Brandon Blackburn,8/15/2022,National Park Service,Tuolumne,5.0 Eastern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,23,0.0000000,1
1,562,26,wb2613-224,37.751299000000003,-119.802430999999999,Lepidium virginicum,1,,Brandon Blackburn,8/11/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,984.8858032,22,0.0000000,1
1,563,26,wb2624-136,37.751910000000002,-119.799030999999999,Lepidium virginicum,1,,Guy Hernandez,8/11/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,905.5385132,22,0.0000000,1
1,564,26,wb2624-146,37.747839999999997,-119.802423000000005,Lepidium virginicum,1,,Brandon Blackburn,8/11/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1360.1470947,22,0.0000000,1
1,565,26,wb2614-3,37.751196000000000,-119.794256000000004,Lepidium virginicum,1,,Chloe Landes-Michelli,8/11/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1004.9875488,22,0.0000000,1
1,566,26,wb2615-3,37.751196000000000,-119.794256000000004,Lepidium virginicum,1,,Chloe Landes-Michelli,8/11/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1004.9875488,22,0.0000000,1
1,567,26,wb2618-25,37.753143000000001,-119.797286000000000,Lepidium virginicum,1,,Anna Belle Rankin,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,800.0000000,22,0.0000000,1
1,568,26,wb2618-33,37.753051999999997,-119.797543000000005,Lepidium virginicum,1,,Anna Belle Rankin,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,800.0000000,22,0.0000000,1
1,569,26,wb2624-156,37.753019999999999,-119.797255000000007,Lepidium virginicum,1,,Anna Belle Rankin,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,800.0000000,22,0.0000000,1
1,570,26,wb2613-217,37.752595999999997,-119.796154999999999,Lepidium virginicum,1,,Guy Hernandez,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,800.0000000,22,0.0000000,1
1,571,26,wb2618-36,37.752668999999997,-119.796834000000004,Lepidium virginicum,1,,Anna Belle Rankin,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,800.0000000,22,0.0000000,1
1,572,26,wb2620-143,37.752504999999999,-119.796411000000006,Lepidium virginicum,1,,Hector Piceno-Zamora,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,800.0000000,22,0.0000000,1
1,573,26,wb2617-205,37.753219999999999,-119.797411999999994,Lepidium virginicum,1,,Guy Hernandez,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,700.0000000,22,0.0000000,1
1,574,26,wb2617-207,37.753467000000001,-119.797366999999994,Lepidium virginicum,1,,Guy Hernandez,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,700.0000000,22,0.0000000,1
1,575,26,wb2620-142,37.753270000000001,-119.796724999999995,Lepidium virginicum,1,,Hector Piceno-Zamora,8/10/2022,National Park Service,Mariposa,8.0 Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,700.0000000,22,0.0000000,1
1,576,26,wb2615-59,37.741869999999999,-119.774400999999997,Lepidium virginicum,1,,Hector Piceno-Zamora,8/10/2022,National Park Service,Mariposa,BOF near Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2376.9729004,22,0.0000000,1
1,577,26,wb2620-137,37.741652000000002,-119.774234000000007,Lepidium virginicum,1,,Hector Piceno-Zamora,8/10/2022,National Park Service,Mariposa,BOF near Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2376.9729004,22,0.0000000,1
1,578,26,wb2613-209,37.720934999999997,-119.743848999999997,Lepidium virginicum,1,,Brandon Blackburn,8/9/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,989.9495239,22,0.0000000,1
1,579,26,wb2624-128,37.735672000000001,-119.759056000000001,Lepidium virginicum,1,,Anna Belle Rankin,8/9/2022,National Park Service,Mariposa,BOF near Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2640.0756836,22,0.0000000,1
1,580,26,wb2613-68,37.742136000000002,-119.757012000000003,Lepidium virginicum,1,,Anna Belle Rankin,8/9/2022,National Park Service,Mariposa,BOF near Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2061.5527344,22,0.0000000,1
1,581,26,wb2624-118,37.742553000000001,-119.756932000000006,Lepidium virginicum,1,,Anna Belle Rankin,8/9/2022,National Park Service,Mariposa,BOF near Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2000.0000000,22,0.0000000,1
1,582,26,wb2624-121,37.741273000000000,-119.757773000000000,Galium aparine,1,,Anna Belle Rankin,8/9/2022,National Park Service,Mariposa,BOF near Crane Flat,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2126.0290527,22,0.0000000,1
1,583,26,wb2613-207,37.722161000000000,-119.745131999999998,Lepidium virginicum,1,,Brandon Blackburn,8/8/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1200.0000000,22,0.0000000,1
1,584,26,wb2613-199,37.726343000000000,-119.716373000000004,Lepidium virginicum,1,,Brandon Blackburn,8/8/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,781.0249634,22,0.0000000,1
1,585,26,wb2613-204,37.725172999999998,-119.718082999999993,Lepidium virginicum,1,,Brandon Blackburn,8/8/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,806.2257690,22,0.0000000,1
1,586,26,wb2624-80,37.544452000000000,-119.647745999999998,Lepidium virginicum,1,,Anna Belle Rankin,8/4/2022,National Park Service,Mariposa,3.0 Wawona Region,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,424.2640686,54,0.0000000,1
1,587,26,wb2624-71,37.539358999999997,-119.653692000000007,Lepidium virginicum,1,,Anna Belle Rankin,8/2/2022,National Park Service,Mariposa,3.0 Wawona Region,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,200.0000000,28,0.0000000,1
1,588,26,wb2613-193,37.541088000000002,-119.654101999999995,Lepidium virginicum,1,,Anna Belle Rankin,8/2/2022,National Park Service,Mariposa,3.0 Wawona Region,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,28,0.0000000,1
1,589,26,wb2613-187,37.539876000000000,-119.654207000000000,Lepidium virginicum,1,,Guy Hernandez,8/1/2022,National Park Service,Mariposa,3.0 Wawona Region,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,28,0.0000000,1
1,590,26,wb2616-159,37.539796000000003,-119.653457000000003,Lepidium virginicum,1,,Anna Belle Rankin,8/1/2022,National Park Service,Mariposa,3.0 Wawona Region,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,28,0.0000000,1
1,591,26,wb2616-98,37.715164000000001,-119.718571999999995,Elodea nuttallii,1,,Brandon Blackburn,7/26/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,948.6832886,22,0.0000000,1
1,592,26,wb2616-100,37.721949000000002,-119.712867000000003,Elodea nuttallii,1,,Brandon Blackburn,7/26/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1300.0000000,22,100.0000000,1
1,593,26,wb2613-161,37.741574999999997,-119.591998000000004,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,29,0.0000000,1
1,594,26,wb2613-168,37.738998000000002,-119.594959000000003,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,595,26,wb2613-166,37.739606000000002,-119.594042999999999,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,596,26,wb2623-212,37.738357000000001,-119.595820000000003,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,597,26,wb2623-199,37.740752000000001,-119.592690000000005,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,27,0.0000000,1
1,598,26,wb2623-202,37.740560000000002,-119.592866000000001,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,27,0.0000000,1
1,599,26,wb2623-187,37.738990999999999,-119.594632000000004,Chenopodium pratericola,1,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,600,26,wb2623-189,37.739303000000000,-119.594093999999998,Lepidium virginicum,1,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,601,26,wb2623-219,37.738838000000001,-119.595117000000002,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,602,26,wb2623-221,37.739179000000000,-119.594605000000001,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,603,26,wb2624-14,37.738726999999997,-119.594885000000005,Lepidium virginicum,1,,Ian Cockrill,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,604,26,wb2623-223,37.739513000000002,-119.594161000000000,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
1,605,26,wb2623-224,37.739544000000002,-119.594108000000006,Lepidium virginicum,1,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,1
